"Datum","CH-Firma","CH-CIK","Atombombenhersteller","Wert in USD"
20230331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",2637575
20230331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",6155165
20230331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",2359
20230331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",1656846
20230331,"CREDIT SUISSE AG/",824468,"BOEING CO",11649661
20230331,"CREDIT SUISSE AG/",824468,"BOEING CO",87648618
20230331,"CREDIT SUISSE AG/",824468,"BOEING CO",723961
20230331,"CREDIT SUISSE AG/",824468,"BOEING CO",47750865
20230331,"CREDIT SUISSE AG/",824468,"BOEING CO",4599534
20230331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",493355
20230331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",2807493
20230331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",341926
20230331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",4383001
20230331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",29950509
20230331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",37289970
20230331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",404616
20230331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",22032151
20230331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",112110882
20230331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1997535
20230331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",61768174
20230331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",14326089
20230331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",852715
20230331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",13407029
20230331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",192943
20230331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",322951
20230331,"CREDIT SUISSE AG/",824468,"JACOBS SOLUTIONS INC",2945036
20230331,"CREDIT SUISSE AG/",824468,"JACOBS SOLUTIONS INC",21218311
20230331,"CREDIT SUISSE AG/",824468,"JACOBS SOLUTIONS INC",330321
20230331,"CREDIT SUISSE AG/",824468,"JACOBS SOLUTIONS INC",814227
20230331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",969569
20230331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",44621930
20230331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",5372574
20230331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",37448262
20230331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",462
20230331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",807548
20230331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",286728
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",14896426
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",141036436
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",2945441
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",24483
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",5441970
20230331,"CREDIT SUISSE AG/",824468,"RAYTHEON TECHNOLOGIES CORP",17686256
20230331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1394095
20230331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",10563776
20230331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",71
20230331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",429077
20230331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",1271239
20230331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",2029366
20230331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",18604571
20230331,"UBS Group AG",1610520,"BOEING CO",15932
20230331,"UBS Group AG",1610520,"BOEING CO",133831
20230331,"UBS Group AG",1610520,"BOEING CO",626244
20230331,"UBS Group AG",1610520,"BOEING CO",633254
20230331,"UBS Group AG",1610520,"BOEING CO",1295823
20230331,"UBS Group AG",1610520,"BOEING CO",1915694
20230331,"UBS Group AG",1610520,"BOEING CO",9647296
20230331,"UBS Group AG",1610520,"BOEING CO",37175250
20230331,"UBS Group AG",1610520,"BOEING CO",40743012
20230331,"UBS Group AG",1610520,"BOEING CO",51806154
20230331,"UBS Group AG",1610520,"BOEING CO",93669097
20230331,"UBS Group AG",1610520,"BOEING CO",344196718
20230331,"UBS Group AG",1610520,"FLUOR CORP NEW",103703
20230331,"UBS Group AG",1610520,"FLUOR CORP NEW",7028130
20230331,"UBS Group AG",1610520,"FLUOR CORP NEW",13245831
20230331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",193750
20230331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",7541656
20230331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",23642556
20230331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",49379395
20230331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",109253255
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",19112
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",189973
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",617700
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",657071
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",1415052
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",2203422
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",19360456
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",27005256
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",68871430
20230331,"UBS Group AG",1610520,"HONEYWELL INTL INC",642364067
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",15319
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",68731
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",113654
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",178658
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",3554947
20230331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",19656549
20230331,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",101176
20230331,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",117510
20230331,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",751359
20230331,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",13480042
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",23637
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",48691
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",94546
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",328547
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",812623
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",18531016
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",43112976
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",80547519
20230331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",658571981
20230331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",6926
20230331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",471878
20230331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",648255
20230331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",33477932
20230331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",100949076
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",41522
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",198210
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",419238
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",518931
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",1040604
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",1302469
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",14759324
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",56311709
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",67238738
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",71459521
20230331,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",980199389
20230331,"UBS Group AG",1610520,"TEXTRON INC",140836
20230331,"UBS Group AG",1610520,"TEXTRON INC",3849335
20230331,"UBS Group AG",1610520,"TEXTRON INC",6560891
20230331,"UBS Group AG",1610520,"TEXTRON INC",15839837
20230331,"Bellecapital International Ltd.",1600152,"BOEING CO",538510
20230331,"Bellecapital International Ltd.",1600152,"NORTHROP GRUMMAN CORP",689810
20230331,"Bellecapital International Ltd.",1600152,"GENERAL DYNAMICS CORP",299640
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",286804
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",1113121
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",26986470
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",20332100
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",26978610
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",16612026
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"FLUOR CORP NEW",365943
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"FLUOR CORP NEW",198968
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",9319640
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",3063491
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",44044369
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",28518353
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",1943918
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",1691353
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",3315075
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",2403432
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",9350127
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",3094018
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",12009799
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",11074816
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",34298024
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",24085590
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",3057996
20230331,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",2887849
20230331,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"BOEING CO",259
20230331,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"FLUOR CORP NEW",34
20230331,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"HONEYWELL INTL INC",323153
20230331,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"HUNTINGTON INGALLS INDS INC",155
20230331,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"RAYTHEON TECHNOLOGIES CORP",6511
20230331,"Swiss National Bank",1582202,"AEROJET ROCKETDYNE HLDGS INC",8790605
20230331,"Swiss National Bank",1582202,"BOEING CO",477308967
20230331,"Swiss National Bank",1582202,"FLUOR CORP NEW",9480097
20230331,"Swiss National Bank",1582202,"GENERAL DYNAMICS CORP",211355779
20230331,"Swiss National Bank",1582202,"HONEYWELL INTL INC",509927272
20230331,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",32688458
20230331,"Swiss National Bank",1582202,"JACOBS SOLUTIONS INC",58907763
20230331,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",268003065
20230331,"Swiss National Bank",1582202,"RAYTHEON TECHNOLOGIES CORP",571331552
20230331,"Banque Cantonale Vaudoise",1793755,"BOEING CO",2256
20230331,"Banque Cantonale Vaudoise",1793755,"FLUOR CORP NEW",19
20230331,"Banque Cantonale Vaudoise",1793755,"GENERAL DYNAMICS CORP",13
20230331,"Banque Cantonale Vaudoise",1793755,"HONEYWELL INTL INC",4700
20230331,"Banque Cantonale Vaudoise",1793755,"HUNTINGTON INGALLS INDS INC",388
20230331,"Banque Cantonale Vaudoise",1793755,"JACOBS SOLUTIONS INC",246
20230331,"Banque Cantonale Vaudoise",1793755,"LOCKHEED MARTIN CORP",107
20230331,"Banque Cantonale Vaudoise",1793755,"NORTHROP GRUMMAN CORP",64
20230331,"Banque Cantonale Vaudoise",1793755,"RAYTHEON TECHNOLOGIES CORP",4870
20230331,"Lombard Odier Asset Management (Switzerland) SA",1535660,"HONEYWELL INTL INC",1083842
20230331,"Lombard Odier Asset Management (Switzerland) SA",1535660,"RAYTHEON TECHNOLOGIES CORP",499737
20230331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",180990
20230331,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",1039846
20230331,"Compagnie Lombard Odier SCmA",1615423,"GENERAL DYNAMICS CORP",191696
20230331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",20608277
20230331,"Compagnie Lombard Odier SCmA",1615423,"HUNTINGTON INGALLS INDS INC",118001
20230331,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",1583645
20230331,"Compagnie Lombard Odier SCmA",1615423,"RAYTHEON TECHNOLOGIES CORP",457235
20230331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",10039152
20230331,"Pictet North America Advisors SA",1599576,"HONEYWELL INTL INC",874374
20230331,"Pictet North America Advisors SA",1599576,"RAYTHEON TECHNOLOGIES CORP",1060680
20230331,"Ameliora Wealth Management Ltd.",1910168,"BOEING CO",42486
20230331,"Ameliora Wealth Management Ltd.",1910168,"HONEYWELL INTL INC",36504
20230331,"Ameliora Wealth Management Ltd.",1910168,"JACOBS SOLUTIONS INC",1510004
20230331,"Ameliora Wealth Management Ltd.",1910168,"RAYTHEON TECHNOLOGIES CORP",66201
20230331,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",53546090
20230331,"BANQUE PICTET & CIE SA",1535602,"RAYTHEON TECHNOLOGIES CORP",1871051
20230331,"BANQUE PICTET & CIE SA",1535602,"TEXTRON INC",814081
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",483792
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",20516065
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",672787
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",11923516
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",21715246
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",4376196
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"JACOBS SOLUTIONS INC",11194943
20230331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"RAYTHEON TECHNOLOGIES CORP",28520937
20230331,"GAM Holding AG",1438848,"AEROJET ROCKETDYNE HLDGS INC",1089810
20230331,"GAM Holding AG",1438848,"HONEYWELL INTL INC",6542944
20230630,"LFA - Lugano Financial Advisors SA",1737871,"HONEYWELL INTL INC",249000
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",460030
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",45259823
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"FLUOR CORP NEW",489643
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",10248885
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",77136050
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",3775884
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",5384885
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",11971722
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",25330629
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",56936017
20230630,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",5462813
20230630,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",60573608
20230630,"BANQUE PICTET & CIE SA",1535602,"HUNTINGTON INGALLS INDS INC",1370835
20230630,"BANQUE PICTET & CIE SA",1535602,"NORTHROP GRUMMAN CORP",3069813
20230630,"BANQUE PICTET & CIE SA",1535602,"RAYTHEON TECHNOLOGIES CORP",1920604
20230630,"Bellecapital International Ltd.",1600152,"BOEING CO",405005
20230630,"Bellecapital International Ltd.",1600152,"NORTHROP GRUMMAN CORP",363728
20230630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",115556
20230630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",1126701
20230630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",2743500
20230630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",14619837
20230630,"UBS Group AG",1610520,"BOEING CO",15837
20230630,"UBS Group AG",1610520,"BOEING CO",133031
20230630,"UBS Group AG",1610520,"BOEING CO",622500
20230630,"UBS Group AG",1610520,"BOEING CO",1330308
20230630,"UBS Group AG",1610520,"BOEING CO",1778390
20230630,"UBS Group AG",1610520,"BOEING CO",8419583
20230630,"UBS Group AG",1610520,"BOEING CO",30195880
20230630,"UBS Group AG",1610520,"BOEING CO",40732764
20230630,"UBS Group AG",1610520,"BOEING CO",181371659
20230630,"UBS Group AG",1610520,"BOEING CO",349877550
20230630,"UBS Group AG",1610520,"FLUOR CORP NEW",5420974
20230630,"UBS Group AG",1610520,"FLUOR CORP NEW",10536475
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",182662
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",1613625
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",6113272
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",8154185
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",51504974
20230630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",85488346
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",1767070
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",2392268
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",4838485
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",13674250
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",16786750
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",224630578
20230630,"UBS Group AG",1610520,"HONEYWELL INTL INC",685539330
20230630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",16842
20230630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",75563
20230630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",196419
20230630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",7332589
20230630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",18446752
20230630,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",118890
20230630,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",10544949
20230630,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",14258597
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",23019
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",23019
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",319964
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",670774
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",791393
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",977387
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",14179704
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",20164644
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",81347765
20230630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",635714342
20230630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",6837
20230630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",465828
20230630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",30401860
20230630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",61302365
20230630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",84224091
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",19592
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",34188
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",198271
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",416918
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",924155
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",12735094
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",53260852
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",61685412
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",100250011
20230630,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",970481687
20230630,"UBS Group AG",1610520,"TEXTRON INC",134854
20230630,"UBS Group AG",1610520,"TEXTRON INC",6481456
20230630,"UBS Group AG",1610520,"TEXTRON INC",25249728
20230630,"Ameliora Wealth Management Ltd.",1910168,"BOEING CO",42232
20230630,"Ameliora Wealth Management Ltd.",1910168,"HONEYWELL INTL INC",39632
20230630,"Ameliora Wealth Management Ltd.",1910168,"JACOBS SOLUTIONS INC",1569586
20230630,"Ameliora Wealth Management Ltd.",1910168,"RAYTHEON TECHNOLOGIES CORP",45649
20230630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",196503
20230630,"Compagnie Lombard Odier SCmA",1615423,"GENERAL DYNAMICS CORP",180726
20230630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",22335111
20230630,"Compagnie Lombard Odier SCmA",1615423,"HUNTINGTON INGALLS INDS INC",129732
20230630,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",1542273
20230630,"Compagnie Lombard Odier SCmA",1615423,"RAYTHEON TECHNOLOGIES CORP",457375
20230630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",9043484
20230630,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",668975
20230630,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",2349863
20230630,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",2242153
20230630,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",1097
20230630,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",41043
20230630,"CREDIT SUISSE AG/",824468,"BOEING CO",11852622
20230630,"CREDIT SUISSE AG/",824468,"BOEING CO",86941751
20230630,"CREDIT SUISSE AG/",824468,"BOEING CO",685637
20230630,"CREDIT SUISSE AG/",824468,"BOEING CO",52608191
20230630,"CREDIT SUISSE AG/",824468,"BOEING CO",4510166
20230630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",692462
20230630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",3458464
